,original_text,source,pornografi,sara,radikalisme,pencemaran_nama_baik,tokenized_text,stopword_tokenized,stemming_text
10,colok memek pke kontol psti bkin smangat cewedodol bete di kamar trus tiduran trus uuh badany lg gk enak ngapain,twitter,1,0,0,0,"['colok', 'memek', 'pke', 'kontol', 'psti', 'bkin', 'smangat', 'cewedodol', 'bete', 'di', 'kamar', 'trus', 'tiduran', 'trus', 'uuh', 'badany', 'lg', 'gk', 'enak', 'ngapain']","['colok', 'memek', 'pke', 'kontol', 'psti', 'bkin', 'smangat', 'cewedodol', 'bete', 'kamar', 'trus', 'tiduran', 'trus', 'uuh', 'badany', 'lg', 'gk', 'enak', 'ngapain']",colok memek pke kontol psti bkin smangat cewedodol bete kamar trus tidur trus uuh badany lg gk enak ngapain
11,liat aja sendiri biar jelas dphiet masa seh fotoin dunk hehehe ryan prtm jembut gw mayan lebat ko dphiet ryan prtm itu bulu,twitter,1,0,0,0,"['liat', 'aja', 'sendiri', 'biar', 'jelas', 'dphiet', 'masa', 'seh', 'fotoin', 'dunk', 'hehehe', 'ryan', 'prtm', 'jembut', 'gw', 'mayan', 'lebat', 'ko', 'dphiet', 'ryan', 'prtm', 'itu', 'bulu']","['liat', 'aja', 'biar', 'dphiet', 'seh', 'fotoin', 'dunk', 'hehehe', 'ryan', 'prtm', 'jembut', 'gw', 'mayan', 'lebat', 'ko', 'dphiet', 'ryan', 'prtm', 'bulu']",liat aja biar dphiet seh fotoin dunk hehehe ryan prtm jembut gw mayan lebat ko dphiet ryan prtm bulu
12,daddy siniii ke kamar yujiiii kobelin memek yuji yang basah daddy yuji mau sepong kontol daddy yg agi duduk sama kopel daddy,twitter,1,0,0,0,"['daddy', 'siniii', 'ke', 'kamar', 'yujiiii', 'kobelin', 'memek', 'yuji', 'yang', 'basah', 'daddy', 'yuji', 'mau', 'sepong', 'kontol', 'daddy', 'yg', 'agi', 'duduk', 'sama', 'kopel', 'daddy']","['daddy', 'siniii', 'kamar', 'yujiiii', 'kobelin', 'memek', 'yuji', 'basah', 'daddy', 'yuji', 'sepong', 'kontol', 'daddy', 'yg', 'agi', 'duduk', 'kopel', 'daddy']",daddy siniii kamar yujiiii kobelin memek yuji basah daddy yuji sepong kontol daddy yg agi duduk kopel daddy
13,nnsebelum bunuh diri mending sikatin itu cinak setidaknya hidup lo ada gunanya sebelum mati konyol,kaskus,0,0,1,1,"['nnsebelum', 'bunuh', 'diri', 'mending', 'sikatin', 'itu', 'cinak', 'setidaknya', 'hidup', 'lo', 'ada', 'gunanya', 'sebelum', 'mati', 'konyol']","['nnsebelum', 'bunuh', 'mending', 'sikatin', 'cinak', 'hidup', 'lo', 'gunanya', 'mati', 'konyol']",nnsebelum bunuh mending sikatin cak hidup lo guna mati konyol
14,bisa di bikin lagu tu hahaha mari kita ciptakan lagu untuk si fattah,instagram,0,0,0,0,"['bisa', 'di', 'bikin', 'lagu', 'tu', 'hahaha', 'mari', 'kita', 'ciptakan', 'lagu', 'untuk', 'si', 'fattah']","['bikin', 'lagu', 'tu', 'hahaha', 'mari', 'ciptakan', 'lagu', 'si', 'fattah']",bikin lagu tu hahaha mari cipta lagu si fattah
15,bego kalau masih berfikir harus angkat senjata untuk dirikan khilafah kalau as gak ikut bermain hitungan hari habis mereka semua,twitter,0,0,1,0,"['bego', 'kalau', 'masih', 'berfikir', 'harus', 'angkat', 'senjata', 'untuk', 'dirikan', 'khilafah', 'kalau', 'as', 'gak', 'ikut', 'bermain', 'hitungan', 'hari', 'habis', 'mereka', 'semua']","['bego', 'berfikir', 'angkat', 'senjata', 'dirikan', 'khilafah', 'as', 'gak', 'bermain', 'hitungan', 'habis']",bego berfikir angkat senjata diri khilafah as gak main hitung habis
16,ehh goblok yg ngomong opm dibiarkan siapa lu ga tau opm selalu tembak an ma tni di pegunungan papua sana lu curut hti pengen ditmbak jg,twitter,0,0,0,1,"['ehh', 'goblok', 'yg', 'ngomong', 'opm', 'dibiarkan', 'siapa', 'lu', 'ga', 'tau', 'opm', 'selalu', 'tembak', 'an', 'ma', 'tni', 'di', 'pegunungan', 'papua', 'sana', 'lu', 'curut', 'hti', 'pengen', 'ditmbak', 'jg']","['ehh', 'goblok', 'yg', 'ngomong', 'opm', 'dibiarkan', 'lu', 'ga', 'tau', 'opm', 'tembak', 'an', 'ma', 'tni', 'pegunungan', 'papua', 'lu', 'curut', 'hti', 'pengen', 'ditmbak', 'jg']",ehh goblok yg ngomong opm biar lu ga tau opm tembak an ma tni gunung papua lu curut hti ken ditmbak jg
17,irma wahyuniii namanya juga laki asli mbak ya pasti g ada malu nya lah haha kalo perempuan asli pasti malu hahaha,instagram,0,0,0,0,"['irma', 'wahyuniii', 'namanya', 'juga', 'laki', 'asli', 'mbak', 'ya', 'pasti', 'g', 'ada', 'malu', 'nya', 'lah', 'haha', 'kalo', 'perempuan', 'asli', 'pasti', 'malu', 'hahaha']","['irma', 'wahyuniii', 'namanya', 'laki', 'asli', 'mbak', 'g', 'malu', 'haha', 'kalo', 'perempuan', 'asli', 'malu', 'hahaha']",irma wahyuniii nama laki asli mbak g malu haha kalo perempuan asli malu hahaha
18,besok kalo aku pulang ke tana air keluarga ku tk suru masuk ke situ aah biar nunggu nya gk kepanasan kayaknya bebas tuh,instagram,0,0,0,0,"['besok', 'kalo', 'aku', 'pulang', 'ke', 'tana', 'air', 'keluarga', 'ku', 'tk', 'suru', 'masuk', 'ke', 'situ', 'aah', 'biar', 'nunggu', 'nya', 'gk', 'kepanasan', 'kayaknya', 'bebas', 'tuh']","['besok', 'kalo', 'pulang', 'tana', 'air', 'keluarga', 'ku', 'tk', 'suru', 'masuk', 'situ', 'aah', 'biar', 'nunggu', 'gk', 'kepanasan', 'kayaknya', 'bebas', 'tuh']",besok kalo pulang tana air keluarga ku tk suru masuk situ aah biar nunggu gk panas kayak bebas tuh
19,img s kaskus idimages jpgimgnnimg s kaskus idimages jpgimgnnsebuah ajang pencarian bakat talent hunt kembali melakukan audisi dalam audisi kali ini ada ribuan peserta yang siap menunjukkan kemampuan dan bakatnya salah satu peserta yang sukses menyita perhatian dunia adalah benson ken ya suasana audisi langsung berubah ketika anak berusia tahun itu naik ke atas panggung dan mulai menyanyikan lagu rohani benson yang diduga berasal dari nigeria menyanyikan lagu rohani populer berjudul haleluyah nntampak jelas ben menyanyikan lagu rohani tersebut dengan sangat tulus dan sungguhsungguh di tengah lagu ben merasakan hadirat tuhan nyata dalam dirinya lalu ia mulai bernyanyi dengan suara yang menggebugebu kami yakin dia benarbenar dipenuhi kuasa roh kudus sambil meneteskan air mata dia berbahasa roh nnimg s kaskus idimages jpgimgnnimg s kaskus idimages jpgimgn nmelihat hal ini semua penonton termasuk dewan juri host ikut bernyanyi dan mengangkat tangan mereka ikut larut dalam hadirat tuhan beberapa orang berdiri dan bertepuk tangan untuk kemuliaan tuhan tak sedikit pula yang menangis dan berdoa dewan juri tak dapat berkata apapun bahkan host acara tersebut diam seribu bahasa bocah tahun itu benarbenar dipakai tuhan nnnheroes jika benson ken yang masih berumur tahun saja dipakai tuhan apalagi kita yang lebih dewasa darinya satu hal yang harus kamu percaya tak peduli seberapa muda atau tua dirimu sekeren atau secantik apapun dirimu pada dasarnya tuhan hanya melihat hati mulai saat ini buka hatimu dan gunakan hidupmu untuk memuliakan namanya nnhttp www generasihero comanaktahuninidipenuhirohkudusdanmulaiberbahasaroh utm sourcegenerasiheroamputm mediumreadmorennnnkayak gimana sih bahasa roh itu nn,kaskus,0,0,0,0,"['img', 's', 'kaskus', 'idimages', 'jpgimgnnimg', 's', 'kaskus', 'idimages', 'jpgimgnnsebuah', 'ajang', 'pencarian', 'bakat', 'talent', 'hunt', 'kembali', 'melakukan', 'audisi', 'dalam', 'audisi', 'kali', 'ini', 'ada', 'ribuan', 'peserta', 'yang', 'siap', 'menunjukkan', 'kemampuan', 'dan', 'bakatnya', 'salah', 'satu', 'peserta', 'yang', 'sukses', 'menyita', 'perhatian', 'dunia', 'adalah', 'benson', 'ken', 'ya', 'suasana', 'audisi', 'langsung', 'berubah', 'ketika', 'anak', 'berusia', 'tahun', 'itu', 'naik', 'ke', 'atas', 'panggung', 'dan', 'mulai', 'menyanyikan', 'lagu', 'rohani', 'benson', 'yang', 'diduga', 'berasal', 'dari', 'nigeria', 'menyanyikan', 'lagu', 'rohani', 'populer', 'berjudul', 'haleluyah', 'nntampak', 'jelas', 'ben', 'menyanyikan', 'lagu', 'rohani', 'tersebut', 'dengan', 'sangat', 'tulus', 'dan', 'sungguhsungguh', 'di', 'tengah', 'lagu', 'ben', 'merasakan', 'hadirat', 'tuhan', 'nyata', 'dalam', 'dirinya', 'lalu', 'ia', 'mulai', 'bernyanyi', 'dengan', 'suara', 'yang', 'menggebugebu', 'kami', 'yakin', 'dia', 'benarbenar', 'dipenuhi', 'kuasa', 'roh', 'kudus', 'sambil', 'meneteskan', 'air', 'mata', 'dia', 'berbahasa', 'roh', 'nnimg', 's', 'kaskus', 'idimages', 'jpgimgnnimg', 's', 'kaskus', 'idimages', 'jpgimgn', 'nmelihat', 'hal', 'ini', 'semua', 'penonton', 'termasuk', 'dewan', 'juri', 'host', 'ikut', 'bernyanyi', 'dan', 'mengangkat', 'tangan', 'mereka', 'ikut', 'larut', 'dalam', 'hadirat', 'tuhan', 'beberapa', 'orang', 'berdiri', 'dan', 'bertepuk', 'tangan', 'untuk', 'kemuliaan', 'tuhan', 'tak', 'sedikit', 'pula', 'yang', 'menangis', 'dan', 'berdoa', 'dewan', 'juri', 'tak', 'dapat', 'berkata', 'apapun', 'bahkan', 'host', 'acara', 'tersebut', 'diam', 'seribu', 'bahasa', 'bocah', 'tahun', 'itu', 'benarbenar', 'dipakai', 'tuhan', 'nnnheroes', 'jika', 'benson', 'ken', 'yang', 'masih', 'berumur', 'tahun', 'saja', 'dipakai', 'tuhan', 'apalagi', 'kita', 'yang', 'lebih', 'dewasa', 'darinya', 'satu', 'hal', 'yang', 'harus', 'kamu', 'percaya', 'tak', 'peduli', 'seberapa', 'muda', 'atau', 'tua', 'dirimu', 'sekeren', 'atau', 'secantik', 'apapun', 'dirimu', 'pada', 'dasarnya', 'tuhan', 'hanya', 'melihat', 'hati', 'mulai', 'saat', 'ini', 'buka', 'hatimu', 'dan', 'gunakan', 'hidupmu', 'untuk', 'memuliakan', 'namanya', 'nnhttp', 'www', 'generasihero', 'comanaktahuninidipenuhirohkudusdanmulaiberbahasaroh', 'utm', 'sourcegenerasiheroamputm', 'mediumreadmorennnnkayak', 'gimana', 'sih', 'bahasa', 'roh', 'itu', 'nn']","['img', 's', 'kaskus', 'idimages', 'jpgimgnnimg', 's', 'kaskus', 'idimages', 'jpgimgnnsebuah', 'ajang', 'pencarian', 'bakat', 'talent', 'hunt', 'audisi', 'audisi', 'kali', 'ribuan', 'peserta', 'kemampuan', 'bakatnya', 'salah', 'peserta', 'sukses', 'menyita', 'perhatian', 'dunia', 'benson', 'ken', 'suasana', 'audisi', 'langsung', 'berubah', 'anak', 'berusia', 'panggung', 'menyanyikan', 'lagu', 'rohani', 'benson', 'diduga', 'berasal', 'nigeria', 'menyanyikan', 'lagu', 'rohani', 'populer', 'berjudul', 'haleluyah', 'nntampak', 'ben', 'menyanyikan', 'lagu', 'rohani', 'tulus', 'sungguhsungguh', 'lagu', 'ben', 'merasakan', 'hadirat', 'tuhan', 'nyata', 'bernyanyi', 'suara', 'menggebugebu', 'benarbenar', 'dipenuhi', 'kuasa', 'roh', 'kudus', 'meneteskan', 'air', 'mata', 'berbahasa', 'roh', 'nnimg', 's', 'kaskus', 'idimages', 'jpgimgnnimg', 's', 'kaskus', 'idimages', 'jpgimgn', 'nmelihat', 'penonton', 'dewan', 'juri', 'host', 'bernyanyi', 'mengangkat', 'tangan', 'larut', 'hadirat', 'tuhan', 'orang', 'berdiri', 'bertepuk', 'tangan', 'kemuliaan', 'tuhan', 'menangis', 'berdoa', 'dewan', 'juri', 'apapun', 'host', 'acara', 'diam', 'seribu', 'bahasa', 'bocah', 'benarbenar', 'dipakai', 'tuhan', 'nnnheroes', 'benson', 'ken', 'berumur', 'dipakai', 'tuhan', 'dewasa', 'darinya', 'percaya', 'peduli', 'muda', 'tua', 'dirimu', 'sekeren', 'secantik', 'apapun', 'dirimu', 'dasarnya', 'tuhan', 'hati', 'buka', 'hatimu', 'hidupmu', 'memuliakan', 'namanya', 'nnhttp', 'www', 'generasihero', 'comanaktahuninidipenuhirohkudusdanmulaiberbahasaroh', 'utm', 'sourcegenerasiheroamputm', 'mediumreadmorennnnkayak', 'gimana', 'sih', 'bahasa', 'roh', 'nn']",img s kaskus idimages jpgimgnnimg s kaskus idimages jpgimgnnsebuah ajang cari bakat talent hunt audisi audisi kali ribu serta mampu bakat salah serta sukses sita perhati dunia benson ken suasana audisi langsung ubah anak usia panggung nyanyi lagu rohani benson duga asal nigeria nyanyi lagu rohani populer judul haleluyah nntampak ben nyanyi lagu rohani tulus sungguhsungguh lagu ben rasa hadirat tuhan nyata nyanyi suara menggebugebu benarbenar penuh kuasa roh kudus tetes air mata bahasa roh nnimg s kaskus idimages jpgimgnnimg s kaskus idimages jpgimgn nmelihat tonton dewan juri host nyanyi angkat tangan larut hadirat tuhan orang diri tepuk tangan mulia tuhan menang doa dewan juri apa host acara diam ribu bahasa bocah benarbenar pakai tuhan nnnheroes benson ken umur pakai tuhan dewasa dari percaya peduli muda tua diri keren cantik apa diri dasar tuhan hati buka hati hidup mulia nama nnhttp www generasihero comanaktahuninidipenuhirohkudusdanmulaiberbahasaroh utm sourcegenerasiheroamputm mediumreadmorennnnkayak gimana sih bahasa roh nn
20,tong di baturan lah urang mah kafir padupaskal km pergi kelas bakalan wangi ganimpakuan sok usir lah bau kelas na ge hoream,twitter,0,0,0,0,"['tong', 'di', 'baturan', 'lah', 'urang', 'mah', 'kafir', 'padupaskal', 'km', 'pergi', 'kelas', 'bakalan', 'wangi', 'ganimpakuan', 'sok', 'usir', 'lah', 'bau', 'kelas', 'na', 'ge', 'hoream']","['tong', 'baturan', 'urang', 'mah', 'kafir', 'padupaskal', 'km', 'pergi', 'kelas', 'wangi', 'ganimpakuan', 'sok', 'usir', 'bau', 'kelas', 'na', 'ge', 'hoream']",tong baturan urang mah kafir padupaskal km pergi kelas wangi ganimpakuan sok usir bau kelas na ge hoream
21,kl udah cantik dari lahir mah bebas mau pakai daster ke baju sobek ke tetap cantik dan prilly tanpa make up ternyata lebih cantik kulitnya mulus nggak ada bekas jerawat cuma lingkar matanya doang yg keliatan agak gelap mungkin kurang tidur,instagram,0,0,0,0,"['kl', 'udah', 'cantik', 'dari', 'lahir', 'mah', 'bebas', 'mau', 'pakai', 'daster', 'ke', 'baju', 'sobek', 'ke', 'tetap', 'cantik', 'dan', 'prilly', 'tanpa', 'make', 'up', 'ternyata', 'lebih', 'cantik', 'kulitnya', 'mulus', 'nggak', 'ada', 'bekas', 'jerawat', 'cuma', 'lingkar', 'matanya', 'doang', 'yg', 'keliatan', 'agak', 'gelap', 'mungkin', 'kurang', 'tidur']","['kl', 'udah', 'cantik', 'lahir', 'mah', 'bebas', 'pakai', 'daster', 'baju', 'sobek', 'cantik', 'prilly', 'make', 'up', 'cantik', 'kulitnya', 'mulus', 'nggak', 'bekas', 'jerawat', 'lingkar', 'matanya', 'doang', 'yg', 'keliatan', 'gelap', 'tidur']",kl udah cantik lahir mah bebas pakai daster baju sobek cantik prilly make up cantik kulit mulus nggak bekas jerawat lingkar mata doang yg liat gelap tidur
22,salfok sama paha dan patay bya gede bgt yah cewe mh ngak bkal segede gtu ngak rata lagi gede yah kya kaki kingkong,instagram,0,0,0,1,"['salfok', 'sama', 'paha', 'dan', 'patay', 'bya', 'gede', 'bgt', 'yah', 'cewe', 'mh', 'ngak', 'bkal', 'segede', 'gtu', 'ngak', 'rata', 'lagi', 'gede', 'yah', 'kya', 'kaki', 'kingkong']","['salfok', 'paha', 'patay', 'bya', 'gede', 'bgt', 'yah', 'cewe', 'mh', 'ngak', 'bkal', 'segede', 'gtu', 'ngak', 'gede', 'yah', 'kya', 'kaki', 'kingkong']",salfok paha patay bya gede bgt yah cewe mh ngak bkal gede gtu ngak gede yah kya kaki kingkong
23,jokowi yg berucap kafir kepada non muslim itu teroris tdk dg bom tapi dg hasutan atau fitnah rakyat indonesia non muslim bkn kafir,twitter,0,1,1,1,"['jokowi', 'yg', 'berucap', 'kafir', 'kepada', 'non', 'muslim', 'itu', 'teroris', 'tdk', 'dg', 'bom', 'tapi', 'dg', 'hasutan', 'atau', 'fitnah', 'rakyat', 'indonesia', 'non', 'muslim', 'bkn', 'kafir']","['jokowi', 'yg', 'berucap', 'kafir', 'non', 'muslim', 'teroris', 'tdk', 'dg', 'bom', 'dg', 'hasutan', 'fitnah', 'rakyat', 'indonesia', 'non', 'muslim', 'bkn', 'kafir']",jokowi yg ucap kafir non muslim teroris tdk dg bom dg hasut fitnah rakyat indonesia non muslim bkn kafir
24,quotedianbbaeedfabcnnemg gua penyalur tenaga kerja nohope ncari sendiri di jobstreet ngampar kerjaan santai yg cuma make otak tp digaji dquotennitu sih kagak nyantai masuknya cuk ntetep mikir otaknya yang bekerja bukan fisiknnmaksudnya kerja nyantei tuh ente tinggal duduk manis otaknya diem tapi dapet gaji nncontoh anggota dpr cuma molor doang sama bolos mulu gaji gede itu baru nyantein,kaskus,0,0,0,0,"['quotedianbbaeedfabcnnemg', 'gua', 'penyalur', 'tenaga', 'kerja', 'nohope', 'ncari', 'sendiri', 'di', 'jobstreet', 'ngampar', 'kerjaan', 'santai', 'yg', 'cuma', 'make', 'otak', 'tp', 'digaji', 'dquotennitu', 'sih', 'kagak', 'nyantai', 'masuknya', 'cuk', 'ntetep', 'mikir', 'otaknya', 'yang', 'bekerja', 'bukan', 'fisiknnmaksudnya', 'kerja', 'nyantei', 'tuh', 'ente', 'tinggal', 'duduk', 'manis', 'otaknya', 'diem', 'tapi', 'dapet', 'gaji', 'nncontoh', 'anggota', 'dpr', 'cuma', 'molor', 'doang', 'sama', 'bolos', 'mulu', 'gaji', 'gede', 'itu', 'baru', 'nyantein']","['quotedianbbaeedfabcnnemg', 'gua', 'penyalur', 'tenaga', 'kerja', 'nohope', 'ncari', 'jobstreet', 'ngampar', 'kerjaan', 'santai', 'yg', 'make', 'otak', 'tp', 'digaji', 'dquotennitu', 'sih', 'kagak', 'nyantai', 'masuknya', 'cuk', 'ntetep', 'mikir', 'otaknya', 'fisiknnmaksudnya', 'kerja', 'nyantei', 'tuh', 'ente', 'tinggal', 'duduk', 'manis', 'otaknya', 'diem', 'dapet', 'gaji', 'nncontoh', 'anggota', 'dpr', 'molor', 'doang', 'bolos', 'mulu', 'gaji', 'gede', 'nyantein']",quotedianbbaeedfabcnnemg gua salur tenaga kerja nohope ncari jobstreet ngampar kerja santai yg make otak tp gaji dquotennitu sih kagak nyantai masuk cuk ntetep mikir otak fisiknnmaksudnya kerja nyantei tuh ente tinggal duduk manis otak diem dapet gaji nncontoh anggota dpr molor doang bolos mulu gaji gede nyantein
25,katanya orang betawimadura nulis spanduk orang bekasi usir orang ambon kafir gitu yosephinart ricuh knp neng kok ga kedengeran,twitter,0,0,1,0,"['katanya', 'orang', 'betawimadura', 'nulis', 'spanduk', 'orang', 'bekasi', 'usir', 'orang', 'ambon', 'kafir', 'gitu', 'yosephinart', 'ricuh', 'knp', 'neng', 'kok', 'ga', 'kedengeran']","['orang', 'betawimadura', 'nulis', 'spanduk', 'orang', 'bekasi', 'usir', 'orang', 'ambon', 'kafir', 'gitu', 'yosephinart', 'ricuh', 'knp', 'neng', 'ga', 'kedengeran']",orang betawimadura nulis spanduk orang bekas usir orang ambon kafir gitu yosephinart ricuh knp neng ga kedengeran
26,prasaan cewek juga ga gitu amat ga suka ngumbar tete sama pantat paha v elu sih dulunya cowok trus jadi ke cewe jadi ge bangga punya tete and body mantep jadi dipamerin terus v kaya murahan tau v,instagram,1,0,0,0,"['prasaan', 'cewek', 'juga', 'ga', 'gitu', 'amat', 'ga', 'suka', 'ngumbar', 'tete', 'sama', 'pantat', 'paha', 'v', 'elu', 'sih', 'dulunya', 'cowok', 'trus', 'jadi', 'ke', 'cewe', 'jadi', 'ge', 'bangga', 'punya', 'tete', 'and', 'body', 'mantep', 'jadi', 'dipamerin', 'terus', 'v', 'kaya', 'murahan', 'tau', 'v']","['prasaan', 'cewek', 'ga', 'gitu', 'ga', 'suka', 'ngumbar', 'tete', 'pantat', 'paha', 'v', 'elu', 'sih', 'dulunya', 'cowok', 'trus', 'cewe', 'ge', 'bangga', 'tete', 'and', 'body', 'mantep', 'dipamerin', 'v', 'kaya', 'murahan', 'tau', 'v']",prasaan cewek ga gitu ga suka ngumbar tete pantat paha v elu sih dulunya cowok trus cewe ge bangga tete and body mantep dipamerin v kaya murah tau v
27,bored in bed http bit lyojnvrj memek ngentot sangek enak kontol abg pentil payudara blowjob bokep bokepsemi bokepindo ngewe sepong amoy enak bispak bisyar lonte jablayhttp turk aflamking com html,twitter,1,0,0,0,"['bored', 'in', 'bed', 'http', 'bit', 'lyojnvrj', 'memek', 'ngentot', 'sangek', 'enak', 'kontol', 'abg', 'pentil', 'payudara', 'blowjob', 'bokep', 'bokepsemi', 'bokepindo', 'ngewe', 'sepong', 'amoy', 'enak', 'bispak', 'bisyar', 'lonte', 'jablayhttp', 'turk', 'aflamking', 'com', 'html']","['bored', 'in', 'bed', 'http', 'bit', 'lyojnvrj', 'memek', 'ngentot', 'sangek', 'enak', 'kontol', 'abg', 'pentil', 'payudara', 'blowjob', 'bokep', 'bokepsemi', 'bokepindo', 'ngewe', 'sepong', 'amoy', 'enak', 'bispak', 'bisyar', 'lonte', 'jablayhttp', 'turk', 'aflamking', 'com', 'html']",bored in bed http bit lyojnvrj memek ngentot sangek enak kontol abg pentil payudara blowjob bokep bokepsemi bokepindo ngewe sepong amoy enak bispak bisyar lonte jablayhttp turk aflamking com html
28,i hasil makmak kalian jual pukinya bagi kslian yg berpihak kepada pki dan si ahok anak china anjing kafir ini serta nkri bukan didapat,twitter,1,1,0,1,"['i', 'hasil', 'makmak', 'kalian', 'jual', 'pukinya', 'bagi', 'kslian', 'yg', 'berpihak', 'kepada', 'pki', 'dan', 'si', 'ahok', 'anak', 'china', 'anjing', 'kafir', 'ini', 'serta', 'nkri', 'bukan', 'didapat']","['i', 'hasil', 'makmak', 'jual', 'pukinya', 'kslian', 'yg', 'berpihak', 'pki', 'si', 'ahok', 'anak', 'china', 'anjing', 'kafir', 'nkri']",i hasil makmak jual puki kslian yg pihak pki si ahok anak china anjing kafir nkri
29,quotecocotmaricotuhuabcdcbente ga nonton tv berita nndari in ws jak v met o tv ampe tvon bahas orang gila macam lu ndi sono hadir orang dari bareskrim nnga cuma tv media internet juga buanyak nnloe jangan kudet nlama katro katak dalam tronton ngakak cdnn gila nn ngacir ngacir ngacir ngacir ngacir ngacirquotenlu jangan goblok pake banget lah nkita ini lagi bahas berita di kaksus apa di tv sih nkita lagi komenan di kaskus apa di tv sih nudah nyamber salah oot goblok pula nlu lagi ngelem apa gimana kok bisa bego kek gitu nbaca noh di halaman ada gak bareskrum di situ njangan oot amp ngeles goblok gitu lah n ngacir,kaskus,0,0,0,1,"['quotecocotmaricotuhuabcdcbente', 'ga', 'nonton', 'tv', 'berita', 'nndari', 'in', 'ws', 'jak', 'v', 'met', 'o', 'tv', 'ampe', 'tvon', 'bahas', 'orang', 'gila', 'macam', 'lu', 'ndi', 'sono', 'hadir', 'orang', 'dari', 'bareskrim', 'nnga', 'cuma', 'tv', 'media', 'internet', 'juga', 'buanyak', 'nnloe', 'jangan', 'kudet', 'nlama', 'katro', 'katak', 'dalam', 'tronton', 'ngakak', 'cdnn', 'gila', 'nn', 'ngacir', 'ngacir', 'ngacir', 'ngacir', 'ngacir', 'ngacirquotenlu', 'jangan', 'goblok', 'pake', 'banget', 'lah', 'nkita', 'ini', 'lagi', 'bahas', 'berita', 'di', 'kaksus', 'apa', 'di', 'tv', 'sih', 'nkita', 'lagi', 'komenan', 'di', 'kaskus', 'apa', 'di', 'tv', 'sih', 'nudah', 'nyamber', 'salah', 'oot', 'goblok', 'pula', 'nlu', 'lagi', 'ngelem', 'apa', 'gimana', 'kok', 'bisa', 'bego', 'kek', 'gitu', 'nbaca', 'noh', 'di', 'halaman', 'ada', 'gak', 'bareskrum', 'di', 'situ', 'njangan', 'oot', 'amp', 'ngeles', 'goblok', 'gitu', 'lah', 'n', 'ngacir']","['quotecocotmaricotuhuabcdcbente', 'ga', 'nonton', 'tv', 'berita', 'nndari', 'in', 'ws', 'jak', 'v', 'met', 'o', 'tv', 'ampe', 'tvon', 'bahas', 'orang', 'gila', 'lu', 'ndi', 'sono', 'hadir', 'orang', 'bareskrim', 'nnga', 'tv', 'media', 'internet', 'buanyak', 'nnloe', 'kudet', 'nlama', 'katro', 'katak', 'tronton', 'ngakak', 'cdnn', 'gila', 'nn', 'ngacir', 'ngacir', 'ngacir', 'ngacir', 'ngacir', 'ngacirquotenlu', 'goblok', 'pake', 'banget', 'nkita', 'bahas', 'berita', 'kaksus', 'tv', 'sih', 'nkita', 'komenan', 'kaskus', 'tv', 'sih', 'nudah', 'nyamber', 'salah', 'oot', 'goblok', 'nlu', 'ngelem', 'gimana', 'bego', 'kek', 'gitu', 'nbaca', 'noh', 'halaman', 'gak', 'bareskrum', 'situ', 'njangan', 'oot', 'amp', 'ngeles', 'goblok', 'gitu', 'n', 'ngacir']",quotecocotmaricotuhuabcdcbente ga nonton tv berita nndari in ws jak v met o tv ampe tvon bahas orang gila lu ndi sono hadir orang bareskrim nnga tv media internet buanyak nnloe kudet nlama katro katak tronton ngakak cdnn gila nn ngacir ngacir ngacir ngacir ngacir ngacirquotenlu goblok pake banget nkita bahas berita kaksus tv sih nkita komenan kaskus tv sih nudah nyamber salah oot goblok nlu ngelem gimana bego kek gitu nbaca noh halaman gak bareskrum situ njangan oot amp ngeles goblok gitu n ngacir
