,original_text,source,pornografi,sara,radikalisme,pencemaran_nama_baik,tokenized_text,stopword_tokenized,lemmatized_text
89,salah satu contoh yang ngambek itu suhu idbuatfr dia chat ane lwt bbm katanya kok ane gak ceritain soal sama miss mill punya ke dia yah iya kali masa semua pengalaman hrz di ceritain terus pin ane lgsg di delcon itu br ngambek yang aggresive nnsudahlah gak gunanya berdebat lebih baik sy yang salah saja mohon maaf suhu suhu besar dimari saya msh pemula dan krg pengalaman sy tdr duluan yah besok mau cari duit yang banyak lagi biar bisa ke spa mana saja dan nyobain wp mana saja sekali lagi maaf buat suhu idbuatfr id cupidkiss goodwill xander dan lain nya terimakasih,kaskus,0,0,0,0,"['salah', 'satu', 'contoh', 'yang', 'ngambek', 'itu', 'suhu', 'idbuatfr', 'dia', 'chat', 'ane', 'lwt', 'bbm', 'katanya', 'kok', 'ane', 'gak', 'ceritain', 'soal', 'sama', 'miss', 'mill', 'punya', 'ke', 'dia', 'yah', 'iya', 'kali', 'masa', 'semua', 'pengalaman', 'hrz', 'di', 'ceritain', 'terus', 'pin', 'ane', 'lgsg', 'di', 'delcon', 'itu', 'br', 'ngambek', 'yang', 'aggresive', 'nnsudahlah', 'gak', 'gunanya', 'berdebat', 'lebih', 'baik', 'sy', 'yang', 'salah', 'saja', 'mohon', 'maaf', 'suhu', 'suhu', 'besar', 'dimari', 'saya', 'msh', 'pemula', 'dan', 'krg', 'pengalaman', 'sy', 'tdr', 'duluan', 'yah', 'besok', 'mau', 'cari', 'duit', 'yang', 'banyak', 'lagi', 'biar', 'bisa', 'ke', 'spa', 'mana', 'saja', 'dan', 'nyobain', 'wp', 'mana', 'saja', 'sekali', 'lagi', 'maaf', 'buat', 'suhu', 'idbuatfr', 'id', 'cupidkiss', 'goodwill', 'xander', 'dan', 'lain', 'nya', 'terimakasih']","['salah', 'contoh', 'ngambek', 'suhu', 'idbuatfr', 'chat', 'ane', 'lwt', 'bbm', 'ane', 'gak', 'ceritain', 'miss', 'mill', 'yah', 'iya', 'kali', 'pengalaman', 'hrz', 'ceritain', 'pin', 'ane', 'lgsg', 'delcon', 'br', 'ngambek', 'aggresive', 'nnsudahlah', 'gak', 'gunanya', 'berdebat', 'sy', 'salah', 'mohon', 'maaf', 'suhu', 'suhu', 'dimari', 'pemula', 'krg', 'pengalaman', 'sy', 'tdr', 'duluan', 'yah', 'besok', 'cari', 'duit', 'biar', 'spa', 'nyobain', 'wp', 'maaf', 'suhu', 'idbuatfr', 'id', 'cupidkiss', 'goodwill', 'xander', 'terimakasih']",salah contoh ngambek suhu idbuatfr chat ane lwt bbm ane gak ceritain miss mill yah iya kali pengalaman hrz ceritain pin ane lgsg delcon br ngambek aggresive nnsudahlah gak gunanya berdebat sy salah mohon maaf suhu suhu dimari pemula krg pengalaman sy tdr duluan yah besok cari duit biar spa nyobain wp maaf suhu idbuatfr id cupidkiss goodwill xander terimakasih
90,kalau bersih dan nggak salah ya ngapain takut toh kamu punya juta ummat zombie yang siap membela toh tinggal komando saja ummat siap bakaran dan jarahan lagi kok nn ngakak,kaskus,0,0,0,0,"['kalau', 'bersih', 'dan', 'nggak', 'salah', 'ya', 'ngapain', 'takut', 'toh', 'kamu', 'punya', 'juta', 'ummat', 'zombie', 'yang', 'siap', 'membela', 'toh', 'tinggal', 'komando', 'saja', 'ummat', 'siap', 'bakaran', 'dan', 'jarahan', 'lagi', 'kok', 'nn', 'ngakak']","['bersih', 'nggak', 'salah', 'ngapain', 'takut', 'juta', 'ummat', 'zombie', 'membela', 'tinggal', 'komando', 'ummat', 'bakaran', 'jarahan', 'nn', 'ngakak']",bersih nggak salah ngapain takut juta ummat zombie membela tinggal komando ummat bakaran jarahan nn ngakak
91,lucintaluna bner mmpermalukan harga diri wanita pdhl diriny seneng n pengen jd wanita hrsny yang sopan n tunjukin keanggunannya bkn dosa ny yang d tunjukin hii bangga lupa ea punya ibu u kluar dari rahim ibu kan tolong inget itu hargai rasa malu ibu mu,instagram,0,0,0,0,"['lucintaluna', 'bner', 'mmpermalukan', 'harga', 'diri', 'wanita', 'pdhl', 'diriny', 'seneng', 'n', 'pengen', 'jd', 'wanita', 'hrsny', 'yang', 'sopan', 'n', 'tunjukin', 'keanggunannya', 'bkn', 'dosa', 'ny', 'yang', 'd', 'tunjukin', 'hii', 'bangga', 'lupa', 'ea', 'punya', 'ibu', 'u', 'kluar', 'dari', 'rahim', 'ibu', 'kan', 'tolong', 'inget', 'itu', 'hargai', 'rasa', 'malu', 'ibu', 'mu']","['lucintaluna', 'bner', 'mmpermalukan', 'harga', 'wanita', 'pdhl', 'diriny', 'seneng', 'n', 'pengen', 'jd', 'wanita', 'hrsny', 'sopan', 'n', 'tunjukin', 'keanggunannya', 'bkn', 'dosa', 'ny', 'd', 'tunjukin', 'hii', 'bangga', 'lupa', 'ea', 'u', 'kluar', 'rahim', 'tolong', 'inget', 'hargai', 'malu', 'mu']",lucintaluna bner mmpermalukan harga wanita pdhl diriny seneng n pengen jd wanita hrsny sopan n tunjukin keanggunannya bkn dosa ny d tunjukin hii bangga lupa ea u kluar rahim tolong inget hargai malu mu
92,gelikk meiry eka meiry sudah dong marahnya malem jumat nih mending kita bunuh orang kafir ayo d,twitter,0,0,1,1,"['gelikk', 'meiry', 'eka', 'meiry', 'sudah', 'dong', 'marahnya', 'malem', 'jumat', 'nih', 'mending', 'kita', 'bunuh', 'orang', 'kafir', 'ayo', 'd']","['gelikk', 'meiry', 'eka', 'meiry', 'marahnya', 'malem', 'jumat', 'mending', 'bunuh', 'orang', 'kafir', 'ayo', 'd']",gelikk meiry eka meiry marahnya malem jumat mending bunuh orang kafir ayo d
93,big sale followers k like k view k setiap pembelian followers free like murah terjamin dan terpercaya proses fast wa,instagram,0,0,0,0,"['big', 'sale', 'followers', 'k', 'like', 'k', 'view', 'k', 'setiap', 'pembelian', 'followers', 'free', 'like', 'murah', 'terjamin', 'dan', 'terpercaya', 'proses', 'fast', 'wa']","['big', 'sale', 'followers', 'k', 'like', 'k', 'view', 'k', 'pembelian', 'followers', 'free', 'like', 'murah', 'terjamin', 'terpercaya', 'proses', 'fast', 'wa']",big sale follower k like k view k pembelian follower free like murah terjamin terpercaya prose fast wa
94,moka ganyang kikoyunita terus knpa gang unclecha cina kikoyunita nnti sy cari nah unclecha carikko di kamus org cina rt,twitter,0,1,1,1,"['moka', 'ganyang', 'kikoyunita', 'terus', 'knpa', 'gang', 'unclecha', 'cina', 'kikoyunita', 'nnti', 'sy', 'cari', 'nah', 'unclecha', 'carikko', 'di', 'kamus', 'org', 'cina', 'rt']","['moka', 'ganyang', 'kikoyunita', 'knpa', 'gang', 'unclecha', 'cina', 'kikoyunita', 'nnti', 'sy', 'cari', 'unclecha', 'carikko', 'kamus', 'org', 'cina', 'rt']",moka ganyang kikoyunita knpa gang unclecha cina kikoyunita nnti sy cari unclecha carikko kamus org cina rt
95,dripda klian hujat dia mnding bntu aku criin solusi kaki dan tangan kaku cek sg aku biar lihat,instagram,0,0,0,0,"['dripda', 'klian', 'hujat', 'dia', 'mnding', 'bntu', 'aku', 'criin', 'solusi', 'kaki', 'dan', 'tangan', 'kaku', 'cek', 'sg', 'aku', 'biar', 'lihat']","['dripda', 'klian', 'hujat', 'mnding', 'bntu', 'criin', 'solusi', 'kaki', 'tangan', 'kaku', 'cek', 'sg', 'biar', 'lihat']",dripda klian hujat mnding bntu criin solusi kaki tangan kaku cek sg biar lihat
96,untung dudu wong banyuwangi dirimu wong banyuwangi tenggelam kn ke laut wong kok ngimpi bertahun hahahaha maklum lah dari orang miskin sekarang tenar karena hujatan netizen makanya kebanyakan halu,instagram,0,0,0,0,"['untung', 'dudu', 'wong', 'banyuwangi', 'dirimu', 'wong', 'banyuwangi', 'tenggelam', 'kn', 'ke', 'laut', 'wong', 'kok', 'ngimpi', 'bertahun', 'hahahaha', 'maklum', 'lah', 'dari', 'orang', 'miskin', 'sekarang', 'tenar', 'karena', 'hujatan', 'netizen', 'makanya', 'kebanyakan', 'halu']","['untung', 'dudu', 'banyuwangi', 'dirimu', 'banyuwangi', 'tenggelam', 'kn', 'laut', 'ngimpi', 'bertahun', 'hahahaha', 'maklum', 'orang', 'miskin', 'tenar', 'hujatan', 'netizen', 'kebanyakan', 'halu']",untung dudu banyuwangi dirimu banyuwangi tenggelam kn laut ngimpi bertahun hahahaha maklum orang miskin tenar hujatan netizen kebanyakan halu
97,baju nya gk ada yang bener apa yah bukan keliatan sexy tapi keliatan menjijikan tau gak tuh kan berkata kasar lagi,instagram,0,0,0,1,"['baju', 'nya', 'gk', 'ada', 'yang', 'bener', 'apa', 'yah', 'bukan', 'keliatan', 'sexy', 'tapi', 'keliatan', 'menjijikan', 'tau', 'gak', 'tuh', 'kan', 'berkata', 'kasar', 'lagi']","['baju', 'gk', 'bener', 'yah', 'keliatan', 'sexy', 'keliatan', 'menjijikan', 'tau', 'gak', 'tuh', 'kasar']",baju gk bener yah keliatan sexy keliatan menjijikan tau gak tuh kasar
98,basherrl heh kontol jan sok pemes kamu di rp muka kek memek org tua kamu kek monyet agama kamu aje agama kontol,twitter,1,0,0,1,"['basherrl', 'heh', 'kontol', 'jan', 'sok', 'pemes', 'kamu', 'di', 'rp', 'muka', 'kek', 'memek', 'org', 'tua', 'kamu', 'kek', 'monyet', 'agama', 'kamu', 'aje', 'agama', 'kontol']","['basherrl', 'heh', 'kontol', 'jan', 'sok', 'pemes', 'rp', 'muka', 'kek', 'memek', 'org', 'tua', 'kek', 'monyet', 'agama', 'aje', 'agama', 'kontol']",basherrl heh kontol jan sok pemes rp muka kek memek org tua kek monyet agama aje agama kontol
99,indahkhanzanyatha nah kan bener kan bukan mata saya saja yang salah dan tuhan akan menunjukan segalanya termasuk kepalsuan payudaranya penyet sebelah wuakakakakkakakk,instagram,1,0,0,1,"['indahkhanzanyatha', 'nah', 'kan', 'bener', 'kan', 'bukan', 'mata', 'saya', 'saja', 'yang', 'salah', 'dan', 'tuhan', 'akan', 'menunjukan', 'segalanya', 'termasuk', 'kepalsuan', 'payudaranya', 'penyet', 'sebelah', 'wuakakakakkakakk']","['indahkhanzanyatha', 'bener', 'mata', 'salah', 'tuhan', 'menunjukan', 'kepalsuan', 'payudaranya', 'penyet', 'sebelah', 'wuakakakakkakakk']",indahkhanzanyatha bener mata salah tuhan menunjukan kepalsuan payudaranya penyet sebelah wuakakakakkakakk
100,ah in ma sinetron kejar tayang nanti ad istilah ganti presiden terdlolimi ayo jihad ulmak mau d bunuh wah seru sutradaranya,twitter,0,0,1,1,"['ah', 'in', 'ma', 'sinetron', 'kejar', 'tayang', 'nanti', 'ad', 'istilah', 'ganti', 'presiden', 'terdlolimi', 'ayo', 'jihad', 'ulmak', 'mau', 'd', 'bunuh', 'wah', 'seru', 'sutradaranya']","['ah', 'in', 'ma', 'sinetron', 'kejar', 'tayang', 'ad', 'istilah', 'ganti', 'presiden', 'terdlolimi', 'ayo', 'jihad', 'ulmak', 'd', 'bunuh', 'seru', 'sutradaranya']",ah in ma sinetron kejar tayang ad istilah ganti presiden terdlolimi ayo jihad ulmak d bunuh seru sutradaranya
101,dewiria eeh anak monyet kau yaa enak aj saya tuh biasa pke bahasa tau kl drumah jerman belanda rusia papua nugini kalimantan pedalaman,twitter,0,0,0,1,"['dewiria', 'eeh', 'anak', 'monyet', 'kau', 'yaa', 'enak', 'aj', 'saya', 'tuh', 'biasa', 'pke', 'bahasa', 'tau', 'kl', 'drumah', 'jerman', 'belanda', 'rusia', 'papua', 'nugini', 'kalimantan', 'pedalaman']","['dewiria', 'eeh', 'anak', 'monyet', 'kau', 'yaa', 'enak', 'aj', 'tuh', 'pke', 'bahasa', 'tau', 'kl', 'drumah', 'jerman', 'belanda', 'rusia', 'papua', 'nugini', 'kalimantan', 'pedalaman']",dewiria eeh anak monyet kau yaa enak aj tuh pke bahasa tau kl drumah jerman belanda rusia papua nugini kalimantan pedalaman
102,lucintaluna coba dong nyanyi nya dengan nada cepet pengen denger tertawa kalau nyanyi lambat mulu nada nya takut keselek ya tertawa,instagram,0,0,0,0,"['lucintaluna', 'coba', 'dong', 'nyanyi', 'nya', 'dengan', 'nada', 'cepet', 'pengen', 'denger', 'tertawa', 'kalau', 'nyanyi', 'lambat', 'mulu', 'nada', 'nya', 'takut', 'keselek', 'ya', 'tertawa']","['lucintaluna', 'coba', 'nyanyi', 'nada', 'cepet', 'pengen', 'denger', 'tertawa', 'nyanyi', 'lambat', 'mulu', 'nada', 'takut', 'keselek', 'tertawa']",lucintaluna coba nyanyi nada cepet pengen denger tertawa nyanyi lambat mulu nada takut keselek tertawa
103,magrib time tapi jiran sebelah bole memekak pula elak aku bom je uma kau tertawa hormat la sikit org islam kau tu kafir dok diam la,twitter,0,1,1,1,"['magrib', 'time', 'tapi', 'jiran', 'sebelah', 'bole', 'memekak', 'pula', 'elak', 'aku', 'bom', 'je', 'uma', 'kau', 'tertawa', 'hormat', 'la', 'sikit', 'org', 'islam', 'kau', 'tu', 'kafir', 'dok', 'diam', 'la']","['magrib', 'time', 'jiran', 'sebelah', 'bole', 'memekak', 'elak', 'bom', 'je', 'uma', 'kau', 'tertawa', 'hormat', 'la', 'sikit', 'org', 'islam', 'kau', 'tu', 'kafir', 'dok', 'diam', 'la']",magrib time jiran sebelah bole memekak elak bom je uma kau tertawa hormat la sikit org islam kau tu kafir dok diam la
104,alfiangeek tidak ada yang udah telat semua nya bisa di kembali kan asal kan tidak op dlu soal nya kan saya masih cabe cabe nya bukan cabe kutu nya,instagram,0,0,0,0,"['alfiangeek', 'tidak', 'ada', 'yang', 'udah', 'telat', 'semua', 'nya', 'bisa', 'di', 'kembali', 'kan', 'asal', 'kan', 'tidak', 'op', 'dlu', 'soal', 'nya', 'kan', 'saya', 'masih', 'cabe', 'cabe', 'nya', 'bukan', 'cabe', 'kutu', 'nya']","['alfiangeek', 'udah', 'telat', 'op', 'dlu', 'cabe', 'cabe', 'cabe', 'kutu']",alfiangeek udah telat op dlu cabe cabe cabe kutu
105,your last emoji is what you feel about this ngewe bispakbandung bugil memek memeksempit memekabg fotomemek toket colmek memekbecek memekgatal bokepabg bokepindo memekmerah sange abgmesum abgtoge bispak bisyar bokepasia bokepmaniahttp turk aflamking com html,twitter,1,0,0,0,"['your', 'last', 'emoji', 'is', 'what', 'you', 'feel', 'about', 'this', 'ngewe', 'bispakbandung', 'bugil', 'memek', 'memeksempit', 'memekabg', 'fotomemek', 'toket', 'colmek', 'memekbecek', 'memekgatal', 'bokepabg', 'bokepindo', 'memekmerah', 'sange', 'abgmesum', 'abgtoge', 'bispak', 'bisyar', 'bokepasia', 'bokepmaniahttp', 'turk', 'aflamking', 'com', 'html']","['your', 'last', 'emoji', 'is', 'what', 'you', 'feel', 'about', 'this', 'ngewe', 'bispakbandung', 'bugil', 'memek', 'memeksempit', 'memekabg', 'fotomemek', 'toket', 'colmek', 'memekbecek', 'memekgatal', 'bokepabg', 'bokepindo', 'memekmerah', 'sange', 'abgmesum', 'abgtoge', 'bispak', 'bisyar', 'bokepasia', 'bokepmaniahttp', 'turk', 'aflamking', 'com', 'html']",your last emoji is what you feel about this ngewe bispakbandung bugil memek memeksempit memekabg fotomemek toket colmek memekbecek memekgatal bokepabg bokepindo memekmerah sange abgmesum abgtoge bispak bisyar bokepasia bokepmaniahttp turk aflamking com html
106,dengan nonton film ini sama saja berkontribusi untuk kaum zionis yahudi untuk membodohi umnat dengan film khayalan murahan nya begini dengan tujuan mengeruk uang ummat yang nonton krmudian diserhakan ke israel untuk memborbardir palestina nsungguh biadab jangan gadaikan iman dan akidah dengan mendukung film kafir yahudi zionis nkarena barang siapa menyerupai suatu kaum maka dia termasuk kaim itu kafir yahudi zionis nnaudzubillah,kaskus,0,1,0,1,"['dengan', 'nonton', 'film', 'ini', 'sama', 'saja', 'berkontribusi', 'untuk', 'kaum', 'zionis', 'yahudi', 'untuk', 'membodohi', 'umnat', 'dengan', 'film', 'khayalan', 'murahan', 'nya', 'begini', 'dengan', 'tujuan', 'mengeruk', 'uang', 'ummat', 'yang', 'nonton', 'krmudian', 'diserhakan', 'ke', 'israel', 'untuk', 'memborbardir', 'palestina', 'nsungguh', 'biadab', 'jangan', 'gadaikan', 'iman', 'dan', 'akidah', 'dengan', 'mendukung', 'film', 'kafir', 'yahudi', 'zionis', 'nkarena', 'barang', 'siapa', 'menyerupai', 'suatu', 'kaum', 'maka', 'dia', 'termasuk', 'kaim', 'itu', 'kafir', 'yahudi', 'zionis', 'nnaudzubillah']","['nonton', 'film', 'berkontribusi', 'kaum', 'zionis', 'yahudi', 'membodohi', 'umnat', 'film', 'khayalan', 'murahan', 'tujuan', 'mengeruk', 'uang', 'ummat', 'nonton', 'krmudian', 'diserhakan', 'israel', 'memborbardir', 'palestina', 'nsungguh', 'biadab', 'gadaikan', 'iman', 'akidah', 'mendukung', 'film', 'kafir', 'yahudi', 'zionis', 'nkarena', 'barang', 'menyerupai', 'kaum', 'kaim', 'kafir', 'yahudi', 'zionis', 'nnaudzubillah']",nonton film berkontribusi kaum zionis yahudi membodohi umnat film khayalan murahan tujuan mengeruk uang ummat nonton krmudian diserhakan israel memborbardir palestina nsungguh biadab gadaikan iman akidah mendukung film kafir yahudi zionis nkarena barang menyerupai kaum kaim kafir yahudi zionis nnaudzubillah
107,wuihh negeri yang tempat lahirnya islam saja dah di bilang dibawah kedaulatan inggris ulama dsna kayaknya msh pinter org yang ini dehh semangat banget mau tegakkan khilafah versi anda benih jihad juga nehh tapi jangan bunuh diri ya cz hdup di indonesia msh enak kok,twitter,0,0,0,0,"['wuihh', 'negeri', 'yang', 'tempat', 'lahirnya', 'islam', 'saja', 'dah', 'di', 'bilang', 'dibawah', 'kedaulatan', 'inggris', 'ulama', 'dsna', 'kayaknya', 'msh', 'pinter', 'org', 'yang', 'ini', 'dehh', 'semangat', 'banget', 'mau', 'tegakkan', 'khilafah', 'versi', 'anda', 'benih', 'jihad', 'juga', 'nehh', 'tapi', 'jangan', 'bunuh', 'diri', 'ya', 'cz', 'hdup', 'di', 'indonesia', 'msh', 'enak', 'kok']","['wuihh', 'negeri', 'lahirnya', 'islam', 'dah', 'bilang', 'dibawah', 'kedaulatan', 'inggris', 'ulama', 'dsna', 'kayaknya', 'pinter', 'org', 'dehh', 'semangat', 'banget', 'tegakkan', 'khilafah', 'versi', 'benih', 'jihad', 'nehh', 'bunuh', 'cz', 'hdup', 'indonesia', 'enak']",wuihh negeri lahirnya islam dah bilang dibawah kedaulatan inggris ulama dsna kayaknya pinter org dehh semangat banget tegakkan khilafah versi benih jihad nehh bunuh cz hdup indonesia enak
108,quotewinterstromaedcecacbnnbearti ente kurang cerdas jelas penulis sendiri uda blg fiksi ente masi nebak quotennlah kalau fiksi terus kenapa diquote dan beberapa part dibuat seolah nyata tertawa kaya yang dipart ketemuan sama editor terus ditmnin rampak tantra kalau fiksi ya fiksi saja gausah dibuat kyk nyata wkwkwk,kaskus,0,0,0,0,"['quotewinterstromaedcecacbnnbearti', 'ente', 'kurang', 'cerdas', 'jelas', 'penulis', 'sendiri', 'uda', 'blg', 'fiksi', 'ente', 'masi', 'nebak', 'quotennlah', 'kalau', 'fiksi', 'terus', 'kenapa', 'diquote', 'dan', 'beberapa', 'part', 'dibuat', 'seolah', 'nyata', 'tertawa', 'kaya', 'yang', 'dipart', 'ketemuan', 'sama', 'editor', 'terus', 'ditmnin', 'rampak', 'tantra', 'kalau', 'fiksi', 'ya', 'fiksi', 'saja', 'gausah', 'dibuat', 'kyk', 'nyata', 'wkwkwk']","['quotewinterstromaedcecacbnnbearti', 'ente', 'cerdas', 'penulis', 'uda', 'blg', 'fiksi', 'ente', 'masi', 'nebak', 'quotennlah', 'fiksi', 'diquote', 'part', 'nyata', 'tertawa', 'kaya', 'dipart', 'ketemuan', 'editor', 'ditmnin', 'rampak', 'tantra', 'fiksi', 'fiksi', 'gausah', 'kyk', 'nyata', 'wkwkwk']",quotewinterstromaedcecacbnnbearti ente cerdas penulis uda blg fiksi ente masi nebak quotennlah fiksi diquote part nyata tertawa kaya dipart ketemuan editor ditmnin rampak tantra fiksi fiksi gausah kyk nyata wkwkwk
109,suabar nyong anak mana yang mau diparang nih p david saiya jngn pancing emosi karena saya ngga bsa diajak brcanda ah kontol memek ngentot lo,twitter,1,0,0,0,"['suabar', 'nyong', 'anak', 'mana', 'yang', 'mau', 'diparang', 'nih', 'p', 'david', 'saiya', 'jngn', 'pancing', 'emosi', 'karena', 'saya', 'ngga', 'bsa', 'diajak', 'brcanda', 'ah', 'kontol', 'memek', 'ngentot', 'lo']","['suabar', 'nyong', 'anak', 'diparang', 'p', 'david', 'saiya', 'jngn', 'pancing', 'emosi', 'ngga', 'bsa', 'diajak', 'brcanda', 'ah', 'kontol', 'memek', 'ngentot', 'lo']",suabar nyong anak diparang p david saiya jngn pancing emosi ngga bsa diajak brcanda ah kontol memek ngentot lo
110,laah itu enak banget bisa jemput sampe masuk kedalam begitu dapet prioritas amat yaak enak yak jadi mereka semua serba terfasilitasi dan masuk begitu mudah dan gampang gak kayak kita boro boro masuk ampe kesono jemputnya,instagram,0,0,0,0,"['laah', 'itu', 'enak', 'banget', 'bisa', 'jemput', 'sampe', 'masuk', 'kedalam', 'begitu', 'dapet', 'prioritas', 'amat', 'yaak', 'enak', 'yak', 'jadi', 'mereka', 'semua', 'serba', 'terfasilitasi', 'dan', 'masuk', 'begitu', 'mudah', 'dan', 'gampang', 'gak', 'kayak', 'kita', 'boro', 'boro', 'masuk', 'ampe', 'kesono', 'jemputnya']","['laah', 'enak', 'banget', 'jemput', 'sampe', 'masuk', 'kedalam', 'dapet', 'prioritas', 'yaak', 'enak', 'yak', 'serba', 'terfasilitasi', 'masuk', 'mudah', 'gampang', 'gak', 'kayak', 'boro', 'boro', 'masuk', 'ampe', 'kesono', 'jemputnya']",laah enak banget jemput sampe masuk kedalam dapet prioritas yaak enak yak serba terfasilitasi masuk mudah gampang gak kayak boro boro masuk ampe kesono jemputnya
111,mulai deh bedua pada lepas baju hendro orangnya putih tititnya lumayan herry tititnya juga lumayan gede dengan jembut yang lebat pijit,twitter,1,0,0,0,"['mulai', 'deh', 'bedua', 'pada', 'lepas', 'baju', 'hendro', 'orangnya', 'putih', 'tititnya', 'lumayan', 'herry', 'tititnya', 'juga', 'lumayan', 'gede', 'dengan', 'jembut', 'yang', 'lebat', 'pijit']","['deh', 'bedua', 'lepas', 'baju', 'hendro', 'orangnya', 'putih', 'tititnya', 'lumayan', 'herry', 'tititnya', 'lumayan', 'gede', 'jembut', 'lebat', 'pijit']",deh bedua lepas baju hendro orangnya putih tititnya lumayan herry tititnya lumayan gede jembut lebat pijit
112,huss jangan menghina kayak bokong kalian bagus saja emang begitu bokongnya yang indah itu seperti itu bokong yang kekar untuk lelaki tangguh seperti kak lucinta itu bukan lemak itu ototnya lagi lemes semangat,instagram,1,0,0,1,"['huss', 'jangan', 'menghina', 'kayak', 'bokong', 'kalian', 'bagus', 'saja', 'emang', 'begitu', 'bokongnya', 'yang', 'indah', 'itu', 'seperti', 'itu', 'bokong', 'yang', 'kekar', 'untuk', 'lelaki', 'tangguh', 'seperti', 'kak', 'lucinta', 'itu', 'bukan', 'lemak', 'itu', 'ototnya', 'lagi', 'lemes', 'semangat']","['huss', 'menghina', 'kayak', 'bokong', 'bagus', 'emang', 'bokongnya', 'indah', 'bokong', 'kekar', 'lelaki', 'tangguh', 'kak', 'lucinta', 'lemak', 'ototnya', 'lemes', 'semangat']",hus menghina kayak bokong bagus emang bokongnya indah bokong kekar lelaki tangguh kak lucinta lemak ototnya lemes semangat
113,wkwkwk batam emg dket laut well jdi panas gosong aku dibatam kyk orng papua wellahilda kalau ko tinggal disini pasti,twitter,0,1,0,1,"['wkwkwk', 'batam', 'emg', 'dket', 'laut', 'well', 'jdi', 'panas', 'gosong', 'aku', 'dibatam', 'kyk', 'orng', 'papua', 'wellahilda', 'kalau', 'ko', 'tinggal', 'disini', 'pasti']","['wkwkwk', 'batam', 'emg', 'dket', 'laut', 'well', 'jdi', 'panas', 'gosong', 'dibatam', 'kyk', 'orng', 'papua', 'wellahilda', 'ko', 'tinggal']",wkwkwk batam emg dket laut well jdi panas gosong dibatam kyk orng papua wellahilda ko tinggal
114,foto hot cewek mandi sambil remas toket foto cewek abg mandi sambil remas tetek galeri kali ini adal http bit lyofexdu mesum,twitter,1,0,0,0,"['foto', 'hot', 'cewek', 'mandi', 'sambil', 'remas', 'toket', 'foto', 'cewek', 'abg', 'mandi', 'sambil', 'remas', 'tetek', 'galeri', 'kali', 'ini', 'adal', 'http', 'bit', 'lyofexdu', 'mesum']","['foto', 'hot', 'cewek', 'mandi', 'remas', 'toket', 'foto', 'cewek', 'abg', 'mandi', 'remas', 'tetek', 'galeri', 'kali', 'adal', 'http', 'bit', 'lyofexdu', 'mesum']",foto hot cewek mandi remas toket foto cewek abg mandi remas tetek galeri kali adal http bit lyofexdu mesum
115,wow bikin semangat ngocokontol lihat nya bls dong biar crot bolehkan kcup kening syg lumat bibir syg raba remas jilat isap nenen syg oh ah buka dong celana dalam syg elus memek syg hayalkan kontol atau lidah abg elus abg juga lagi ngocokontol nih bantu crot kan dong boleh kan abg,twitter,1,0,0,0,"['wow', 'bikin', 'semangat', 'ngocokontol', 'lihat', 'nya', 'bls', 'dong', 'biar', 'crot', 'bolehkan', 'kcup', 'kening', 'syg', 'lumat', 'bibir', 'syg', 'raba', 'remas', 'jilat', 'isap', 'nenen', 'syg', 'oh', 'ah', 'buka', 'dong', 'celana', 'dalam', 'syg', 'elus', 'memek', 'syg', 'hayalkan', 'kontol', 'atau', 'lidah', 'abg', 'elus', 'abg', 'juga', 'lagi', 'ngocokontol', 'nih', 'bantu', 'crot', 'kan', 'dong', 'boleh', 'kan', 'abg']","['wow', 'bikin', 'semangat', 'ngocokontol', 'lihat', 'bls', 'biar', 'crot', 'bolehkan', 'kcup', 'kening', 'syg', 'lumat', 'bibir', 'syg', 'raba', 'remas', 'jilat', 'isap', 'nenen', 'syg', 'oh', 'ah', 'buka', 'celana', 'syg', 'elus', 'memek', 'syg', 'hayalkan', 'kontol', 'lidah', 'abg', 'elus', 'abg', 'ngocokontol', 'bantu', 'crot', 'abg']",wow bikin semangat ngocokontol lihat bls biar crot bolehkan kcup kening syg lumat bibir syg raba remas jilat isap nenen syg oh ah buka celana syg elus memek syg hayalkan kontol lidah abg elus abg ngocokontol bantu crot abg
